Sale_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount,Cost_Per_Unit
S002438,2025-11-09,C0248,P080,ST025,4,11267.93,0.0,7154.82
S002439,2026-08-01,C0933,P090,ST010,5,1426.15,0.02,1222.08
S002440,2026-10-29,C0065,P066,ST002,8,14139.82,0.02,10315.22
S002441,2025-08-24,C0146,P052,ST007,2,13126.49,0.02,8471.56
S002442,2025-04-16,C0535,P045,ST015,7,4712.8,0.0,3792.77
S002443,2025-02-26,C0410,P071,ST011,6,11008.2,0.02,7113.15
S002444,2025-02-12,C0532,P021,ST016,5,3264.91,0.0,2771.37
S002445,2025-01-06,C0389,P038,ST019,5,9210.66,0.0,5677.06
S002446,2026-02-14,C0475,P043,ST006,3,6608.52,0.1,5492.34
S002447,2025-10-16,C0328,P029,ST025,4,7933.9,0.15,6795.13
S002448,2026-11-23,C0814,P084,ST004,2,6271.31,0.05,4325.72
S002449,2025-02-13,C0927,P032,ST008,2,6148.38,0.0,5025.05
S002450,2026-04-05,C0257,P010,ST023,6,2127.59,0.02,1595.73
S002451,2025-12-12,C0223,P018,ST005,1,4601.69,0.05,3821.41
S002452,2026-04-20,C0417,P067,ST008,6,12285.81,0.05,9162.6
S002453,2026-09-29,C0814,P081,ST002,8,2640.6,0.05,2254.47
S002454,2025-07-16,C0233,P027,ST006,4,5738.86,0.05,3699.73
S002455,2026-11-08,C0339,P089,ST016,5,11050.26,0.05,9447.14
S002456,2025-12-05,C0218,P084,ST018,2,5126.0,0.0,4325.72
S002457,2026-08-04,C0936,P028,ST009,5,12248.16,0.1,8027.52
S002458,2026-03-10,C0090,P041,ST003,2,2947.16,0.0,2039.67
S002459,2026-12-06,C0844,P057,ST010,6,6961.16,0.05,5530.0
S002460,2026-07-24,C0648,P036,ST008,7,1709.47,0.05,1308.06
S002461,2025-09-30,C0228,P022,ST019,7,7512.6,0.0,5050.21
S002462,2026-03-30,C0442,P081,ST011,4,3464.57,0.0,2254.47
S002463,2026-04-07,C0581,P017,ST013,4,10164.07,0.02,6820.68
S002464,2026-04-18,C0550,P030,ST011,3,12362.06,0.05,9460.8
S002465,2026-11-27,C0342,P070,ST004,4,12134.25,0.0,7620.88
S002466,2026-04-24,C0489,P082,ST012,1,17861.79,0.05,11120.16
S002467,2025-07-02,C0343,P066,ST016,1,14976.98,0.05,10315.22
S002468,2025-07-27,C0087,P032,ST001,8,8019.7,0.1,5025.05
S002469,2025-02-14,C0892,P027,ST021,3,4476.97,0.05,3699.73
S002470,2026-03-01,C0161,P081,ST021,7,2863.8,0.0,2254.47
S002471,2025-05-24,C0504,P065,ST002,2,2906.14,0.0,2327.08
S002472,2025-05-16,C0344,P019,ST007,8,852.86,0.0,612.11
S002473,2025-12-11,C0495,P002,ST005,4,405.5,0.0,336.51
S002474,2025-09-24,C0099,P088,ST004,3,9026.09,0.0,5917.07
S002475,2025-05-14,C0955,P056,ST017,7,10772.38,0.05,8673.46
S002476,2026-10-06,C0871,P046,ST017,8,11899.25,0.0,7655.82
S002477,2026-06-28,C0288,P074,ST024,3,6330.31,0.1,5135.74
S002478,2025-06-04,C0133,P085,ST004,7,9729.82,0.05,7193.26
S002479,2026-10-26,C0542,P066,ST003,1,16506.3,0.0,10315.22
S002480,2026-01-09,C0145,P073,ST014,2,1477.36,0.15,1242.22
S002481,2025-10-09,C0686,P019,ST004,5,779.45,0.0,612.11
S002482,2026-08-15,C0644,P047,ST016,4,7056.87,0.05,4501.3
S002483,2025-03-17,C0344,P054,ST008,7,15504.39,0.05,11637.82
S002484,2026-09-25,C0440,P071,ST008,5,10789.58,0.0,7113.15
S002485,2026-07-30,C0356,P009,ST012,8,2751.67,0.0,1892.61
S002486,2026-06-14,C0085,P088,ST008,8,7736.58,0.0,5917.07
S002487,2026-08-25,C0296,P052,ST003,8,13312.43,0.05,8471.56
S002488,2025-07-13,C0001,P026,ST011,5,4501.93,0.0,3556.26
S002489,2025-06-30,C0532,P019,ST016,1,879.41,0.0,612.11
S002490,2026-10-19,C0977,P070,ST002,5,9394.53,0.02,7620.88
S002491,2026-01-13,C0093,P039,ST024,1,2961.23,0.0,2144.94
S002492,2025-11-07,C0142,P065,ST002,5,3716.58,0.05,2327.08
S002493,2025-03-07,C0781,P037,ST003,8,11393.73,0.05,8737.72
S002494,2025-01-04,C0286,P081,ST020,7,3130.76,0.05,2254.47
S002495,2025-02-17,C0022,P062,ST023,2,4083.64,0.05,2627.77
S002496,2026-10-18,C0291,P048,ST022,3,2032.04,0.0,1279.89
S002497,2026-08-26,C0685,P030,ST024,7,12441.09,0.1,9460.8
S002498,2026-06-24,C0072,P021,ST017,3,4389.1,0.0,2771.37
S002499,2025-03-21,C0239,P081,ST007,1,2711.87,0.05,2254.47
S002500,2026-08-30,C0210,P032,ST001,2,7325.03,0.0,5025.05
S002501,2026-04-24,C0259,P024,ST012,1,4280.01,0.0,2998.79
S002502,2026-09-16,C0915,P008,ST008,7,8892.21,0.1,6932.71
S002503,2026-12-25,C0594,P027,ST007,2,4559.56,0.05,3699.73
S002504,2025-10-09,C0560,P069,ST007,8,6767.74,0.0,5327.09
S002505,2025-04-12,C0359,P014,ST009,1,13938.7,0.05,9238.74
S002506,2026-11-22,C0784,P045,ST010,2,4628.42,0.02,3792.77
S002507,2026-07-24,C0187,P030,ST021,1,14002.27,0.0,9460.8
S002508,2025-01-07,C0505,P021,ST015,1,3892.18,0.02,2771.37
S002509,2025-03-12,C0432,P065,ST023,1,3594.78,0.05,2327.08
S002510,2025-01-27,C0689,P089,ST024,8,14658.44,0.0,9447.14
S002511,2025-03-17,C0470,P032,ST010,1,8175.04,0.05,5025.05
S002512,2026-01-04,C0307,P088,ST022,8,8876.41,0.0,5917.07
S002513,2025-10-28,C0935,P031,ST023,4,11194.26,0.1,8055.68
S002514,2026-01-12,C0260,P030,ST010,3,14002.74,0.1,9460.8
S002515,2025-07-05,C0665,P019,ST003,7,941.82,0.0,612.11
S002516,2026-11-24,C0338,P079,ST016,4,2178.28,0.05,1464.98
S002517,2026-07-05,C0227,P005,ST020,2,10063.8,0.1,8535.69
S002518,2026-08-21,C0047,P013,ST006,2,8546.12,0.0,6891.52
S002519,2026-02-05,C0678,P059,ST011,5,1952.56,0.02,1382.59
S002520,2026-10-14,C0304,P085,ST004,7,8669.63,0.0,7193.26
S002521,2025-08-29,C0282,P020,ST003,1,6527.57,0.0,5381.43
S002522,2026-03-05,C0836,P028,ST014,1,11672.23,0.02,8027.52
S002523,2025-06-24,C0388,P064,ST023,6,11273.34,0.02,7055.83
S002524,2025-02-13,C0287,P086,ST004,6,781.58,0.0,517.95
S002525,2025-12-18,C0704,P015,ST009,8,12552.03,0.02,7707.94
S002526,2026-03-10,C0993,P077,ST001,2,6387.05,0.1,4125.87
S002527,2026-02-13,C0198,P010,ST018,5,1903.44,0.05,1595.73
S002528,2025-08-27,C0995,P079,ST022,3,1804.08,0.0,1464.98
S002529,2025-07-02,C0168,P052,ST015,4,12922.11,0.0,8471.56
S002530,2025-06-17,C0579,P062,ST015,4,3189.03,0.05,2627.77
S002531,2026-06-24,C0320,P040,ST017,1,8620.78,0.0,6137.28
S002532,2026-08-06,C0960,P011,ST005,8,9706.73,0.1,8103.73
S002533,2026-10-16,C0490,P010,ST020,5,1862.98,0.05,1595.73
S002534,2026-01-15,C0943,P052,ST022,3,11896.72,0.0,8471.56
S002535,2025-10-11,C0857,P073,ST014,7,1772.33,0.02,1242.22
S002536,2025-06-07,C0773,P058,ST023,6,5171.17,0.02,3448.84
S002537,2025-11-09,C0851,P059,ST015,8,1987.65,0.1,1382.59
S002538,2026-05-12,C0258,P019,ST007,1,998.51,0.0,612.11
S002539,2025-09-24,C0041,P056,ST023,4,12424.53,0.05,8673.46
S002540,2026-11-02,C0764,P073,ST013,5,1654.22,0.0,1242.22
S002541,2026-05-04,C0810,P086,ST007,8,790.35,0.02,517.95
S002542,2025-07-21,C0337,P052,ST011,8,9941.27,0.05,8471.56
S002543,2025-07-17,C0972,P007,ST012,2,8447.15,0.0,5642.26
S002544,2025-06-06,C0786,P003,ST003,6,11399.7,,9496.36
S002545,2026-01-11,C0658,P072,ST004,1,9079.71,0.02,7885.7
S002546,2026-01-25,C0516,P062,ST008,6,3067.72,0.0,2627.77
S002547,2026-04-20,C0081,P062,ST009,5,3387.54,0.0,2627.77
S002548,2026-05-02,C0684,P090,ST021,1,1745.61,0.02,1222.08
S002549,2026-11-15,C0866,P047,ST006,8,6446.59,0.0,4501.3
S002550,2025-06-08,C0352,P014,ST017,5,10770.99,0.05,9238.74
S002551,2025-07-10,C0853,P087,ST019,7,14441.39,0.0,11513.07
S002552,2025-05-29,C0890,P019,ST009,4,796.29,0.05,612.11
S002553,2025-07-13,C0635,P050,ST001,6,16894.42,0.05,11552.3
S002554,2025-11-25,C0356,P053,ST013,6,4764.6,0.0,3373.97
S002555,2025-11-09,C0736,P068,ST023,6,13144.33,0.0,8703.69
S002556,2026-11-04,C0416,P013,ST001,4,8048.68,0.02,6891.52
S002557,2025-11-01,C0431,P001,ST009,4,3175.72,0.02,2598.92
S002558,2026-09-11,C0791,P030,ST007,5,11681.02,0.05,9460.8
S002559,2025-06-02,C0609,P077,ST019,7,4814.73,0.05,4125.87
S002560,2025-08-21,C0225,P018,ST014,7,5693.67,0.05,3821.41
S002561,2025-06-25,C0122,P053,ST025,3,4962.93,0.0,3373.97
S002562,2026-10-23,C0822,P026,ST011,6,5828.6,0.0,3556.26
S002563,2026-10-21,C0229,P074,ST009,7,7532.08,0.02,5135.74
S002564,2025-02-15,C0175,P012,ST006,2,8996.84,0.0,5785.38
S002565,2025-11-09,C0850,P066,ST019,3,13974.64,0.0,10315.22
S002566,2026-04-20,C0786,P020,ST001,2,6944.16,0.1,5381.43
S002567,2026-08-25,C0886,P023,ST008,2,12260.7,0.0,10277.49
S002568,2026-12-12,C0462,P002,ST018,7,535.78,0.05,336.51
S002569,2026-10-24,C0564,P002,ST025,3,406.56,0.1,336.51
S002570,2026-03-29,C0925,P073,ST009,3,1942.65,0.05,1242.22
S002571,2026-12-16,C0379,P055,ST003,1,12258.46,0.0,9400.32
S002572,2026-12-14,C0955,P004,ST015,4,11008.39,0.05,8062.0
S002573,2026-12-06,C0679,P028,ST016,2,12552.48,0.02,8027.52
S002574,2025-03-14,C0644,P006,ST016,7,10920.61,0.1,9423.57
S002575,2026-11-20,C0313,P086,ST019,3,679.14,0.05,517.95
S002576,2025-06-20,C0914,P015,ST005,8,10470.23,0.02,7707.94
S002577,2025-01-01,C0531,P063,ST005,8,5957.14,0.0,3844.99
S002578,2026-09-04,C0974,P047,ST023,1,6288.25,0.05,4501.3
S002579,2026-10-17,C0637,P069,ST014,8,6331.59,0.0,5327.09
S002580,2026-03-22,C0547,P008,ST010,6,9754.93,0.02,6932.71
S002581,2025-10-15,C0170,P071,ST002,1,10096.37,0.02,7113.15
S002582,2025-12-29,C0254,P051,ST020,3,12911.59,0.05,10925.82
S002583,2026-07-22,C0261,P027,ST007,3,4968.39,0.02,3699.73
S002584,2026-12-27,C0349,P088,ST014,3,6821.94,0.1,5917.07
S002585,2026-12-30,C0138,P065,ST012,6,2679.44,0.05,2327.08
S002586,2026-12-01,C0116,P042,ST021,4,13266.46,0.0,8431.76
S002587,2025-06-21,C0106,P053,ST025,2,3912.98,0.05,3373.97
S002588,2025-10-16,C0504,P055,ST001,2,13115.55,0.0,9400.32
S002589,2025-09-04,C0328,P030,ST025,6,14592.23,0.05,9460.8
S002590,2025-12-17,C0893,P066,ST010,8,12838.21,0.02,10315.22
S002591,2026-08-19,C0497,P005,ST018,1,9836.89,0.1,8535.69
S002592,2026-06-08,C0679,P059,ST016,5,1886.48,0.15,1382.59
S002593,2026-10-19,C0817,P073,ST019,6,1442.14,0.0,1242.22
S002594,2026-08-26,C0190,P087,ST009,6,16831.82,0.0,11513.07
S002595,2026-10-07,C0983,P009,ST025,4,2631.56,0.02,1892.61
S002596,2026-07-22,C0028,P072,ST018,6,12110.76,0.0,7885.7
S002597,2025-11-29,C0215,P055,ST013,6,13703.7,0.02,9400.32
S002598,2025-09-26,C0883,P035,ST024,6,622.96,0.05,516.87
S002599,2025-02-11,C0793,P085,ST009,8,8371.44,0.05,7193.26
S002600,2026-03-17,C0124,P014,ST005,8,15005.24,0.05,9238.74
S002601,2026-11-06,C0739,P055,ST014,1,11203.22,0.1,9400.32
S002602,2025-11-10,C0311,P061,ST002,3,6982.4,0.15,5605.37
S002603,2025-12-25,C0713,P032,ST024,8,7802.32,0.02,5025.05
S002604,2025-07-09,C0952,P026,ST015,8,5440.1,0.0,3556.26
S002605,2025-03-29,C0392,P089,ST018,1,15028.36,0.02,9447.14
S002606,2025-09-30,C0975,P083,ST022,6,8480.58,0.02,7077.47
S002607,2026-01-11,C0668,P036,ST002,1,1656.14,0.1,1308.06
S002608,2026-10-31,C0096,P062,ST021,6,4290.74,0.05,2627.77
S002609,2025-09-16,C0945,P090,ST023,8,1883.39,0.0,1222.08
S002610,2026-04-14,C0439,P079,ST025,3,2288.43,0.05,1464.98
S002611,2025-08-22,C0446,P084,ST016,4,7037.6,0.0,4325.72
S002612,2025-03-06,C0363,P076,ST025,6,7996.26,0.05,6054.39
S002613,2025-04-23,C0158,P075,ST020,2,917.09,0.0,738.97
S002614,2025-05-11,C0518,P004,ST008,2,10555.56,0.05,8062.0
S002615,2025-01-23,C0710,P074,ST024,4,7364.71,0.0,5135.74
S002616,2025-01-01,C0390,P040,ST006,4,9951.42,0.05,6137.28
S002617,2026-09-23,C0560,P058,ST007,3,4068.18,0.05,3448.84
S002618,2026-11-26,C0216,P079,ST010,2,2343.14,0.0,1464.98
S002619,2025-11-13,C0731,P008,ST019,3,10124.87,0.1,6932.71
S002620,2026-03-28,C0803,P085,ST002,6,9640.94,0.0,7193.26
S002621,2025-06-12,C0519,P045,ST016,4,6173.8,0.0,3792.77
S002622,2025-02-26,C0004,P010,ST016,8,2295.5,0.05,1595.73
S002623,2025-07-18,C0711,P037,ST004,8,11144.81,0.05,8737.72
S002624,2026-04-16,C0228,P023,ST019,2,11878.85,0.0,10277.49
S002625,2025-12-23,C0444,P069,ST007,2,6599.8,0.05,5327.09
S002626,2026-02-20,C0225,P019,ST016,4,975.77,0.05,612.11
S002627,2025-04-25,C0213,P026,ST017,4,5428.54,0.05,3556.26
S002628,2025-04-01,C0579,P057,ST017,8,7322.61,0.05,5530.0
S002629,2025-11-04,C0783,P022,ST014,2,7363.23,0.0,5050.21
S002630,2025-02-08,C0699,P008,ST006,6,9551.4,0.02,6932.71
S002631,2025-03-11,C0339,P043,ST016,1,6524.72,0.15,5492.34
S002632,2026-10-03,C0009,P090,ST013,2,1838.2,0.0,1222.08
S002633,2026-05-14,C0868,P014,ST007,8,13298.86,0.0,9238.74
S002634,2026-06-13,C0469,P086,ST021,2,846.25,0.0,517.95
S002635,2025-10-14,C0579,P044,ST015,8,7696.72,0.0,4727.0
S002636,2026-02-27,C0746,P048,ST008,4,1894.72,0.02,1279.89
S002637,2026-07-05,C0927,P008,ST006,7,11298.34,0.05,6932.71
S002638,2025-03-16,C0244,P089,ST012,5,14237.94,0.02,9447.14
S002639,2025-11-08,C0605,P065,ST011,2,3288.56,0.0,2327.08
S002640,2025-06-16,C0016,P078,ST018,6,2929.32,0.15,1948.16
S002641,2026-06-29,C0913,P067,ST005,3,13490.01,0.1,9162.6
S002642,2026-11-24,C0989,P026,ST015,7,5866.56,0.05,3556.26
S002643,2025-02-18,C0149,P083,ST013,4,8528.75,0.0,7077.47
S002644,2026-08-30,C0255,P050,ST003,7,14632.41,0.0,11552.3
S002645,2026-06-22,C0008,P007,ST013,1,7873.95,0.0,5642.26
S002646,2026-12-03,C0273,P019,ST001,7,897.97,0.02,612.11
S002647,2025-06-25,C0167,P082,ST009,5,16780.94,0.02,11120.16
S002648,2026-07-18,C0973,P051,ST017,6,14878.92,0.1,10925.82
S002649,2025-08-15,C0463,P067,ST023,5,12477.75,0.02,9162.6
S002650,2026-07-14,C0203,P066,ST020,5,13770.39,0.0,10315.22
S002651,2025-01-25,C0463,P015,ST024,2,9948.9,0.0,7707.94
S002652,2026-08-29,C0089,P076,ST015,4,8338.29,0.0,6054.39
S002653,2025-04-06,C0955,P044,ST017,1,6258.72,0.0,4727.0
S002654,2025-02-24,C0105,P082,ST017,2,16683.44,0.05,11120.16
S002655,2025-01-30,C0301,P069,ST022,8,6958.81,0.0,5327.09
S002656,2026-01-26,C0641,P003,ST004,3,12108.33,0.15,9496.36
S002657,2025-01-25,C0905,P003,ST005,4,12373.79,0.02,9496.36
S002658,2026-11-25,C0111,P048,ST014,4,2094.04,0.05,1279.89
S002659,2026-03-08,C0043,P028,ST012,1,11684.97,0.0,8027.52
S002660,2025-09-25,C0161,P012,ST018,6,9168.29,0.1,5785.38
S002661,2026-05-01,C0165,P048,ST022,8,2064.69,0.0,1279.89
S002662,2026-07-30,C0426,P004,ST020,2,13289.27,0.1,8062.0
S002663,2025-05-13,C0549,P027,ST021,6,4308.8,0.0,3699.73
S002664,2026-11-27,C0623,P072,ST005,7,12552.58,0.0,7885.7
S002665,2026-06-10,C0761,P041,ST010,4,3226.73,0.0,2039.67
S002666,2025-01-20,C0213,P058,ST017,4,5191.48,0.1,3448.84
S002667,2026-06-13,C0336,P016,ST006,3,9628.26,0.02,6754.56
S002668,2026-11-20,C0200,P069,ST024,8,8041.73,0.0,5327.09
S002669,2026-12-20,C0015,P018,ST003,5,4606.87,0.0,3821.41
S002670,2025-06-30,C0160,P088,ST014,4,8243.06,0.02,5917.07
S002671,2025-02-23,C0647,P023,ST021,1,16485.73,0.1,10277.49
S002672,2026-10-10,C0209,P004,ST017,2,11785.97,,8062.0
S002673,2026-04-09,C0493,P007,ST003,3,8758.7,0.0,5642.26
S002674,2026-03-19,C0943,P088,ST023,7,7033.8,0.02,5917.07
S002675,2025-07-09,C0199,P083,ST002,8,10568.59,0.05,7077.47
S002676,2026-06-27,C0279,P012,ST001,8,9322.49,0.05,5785.38
S002677,2025-12-17,C0880,P005,ST012,8,10405.58,0.05,8535.69
S002678,2025-01-21,C0766,P068,ST017,8,10772.39,0.0,8703.69
S002679,2026-03-17,C0960,P090,ST002,2,1699.13,0.05,1222.08
S002680,2026-07-25,C0560,P013,ST009,3,8564.06,0.0,6891.52
S002681,2025-12-06,C0562,P051,ST007,5,16546.85,0.05,10925.82
S002682,2025-08-13,C0540,P049,ST008,8,2145.88,0.05,1636.57
S002683,2025-11-08,C0690,P067,ST001,8,11491.66,0.0,9162.6
S002684,2026-01-02,C0760,P071,ST013,6,10546.69,0.02,7113.15
S002685,2026-03-16,C0535,P052,ST016,7,11939.68,0.02,8471.56
S002686,2025-06-24,C0803,P050,ST005,4,15804.04,0.15,11552.3
S002687,2025-10-07,C0517,P022,ST023,4,6156.12,0.1,5050.21
S002688,2026-10-27,C0209,P053,ST017,4,5539.93,0.0,3373.97
S002689,2025-09-07,C0462,P045,ST021,2,6167.98,0.02,3792.77
S002690,2025-03-23,C0892,P051,ST018,7,12644.64,0.0,10925.82
S002691,2026-07-06,C0429,P049,ST009,8,2200.34,0.05,1636.57
S002692,2025-02-22,C0165,P069,ST023,6,7352.26,0.0,5327.09
S002693,2025-01-26,C0541,P013,ST005,6,8226.15,0.05,6891.52
S002694,2026-03-29,C0826,P026,ST010,1,5669.03,0.1,3556.26
S002695,2025-03-20,C0588,P086,ST002,8,767.8,0.0,517.95
S002696,2025-07-24,C0825,P007,ST025,7,9248.63,0.15,5642.26
S002697,2025-02-04,C0447,P060,ST002,2,13165.53,0.0,10855.58
S002698,2025-07-19,C0943,P057,ST024,6,6499.02,0.15,5530.0
S002699,2025-12-15,C0361,P028,ST021,7,12147.95,0.05,8027.52
S002700,2025-12-10,C0469,P028,ST021,5,9405.07,0.02,8027.52
S002701,2026-01-15,C0737,P026,ST009,6,5243.61,0.02,3556.26
S002702,2025-07-16,C0434,P073,ST019,2,2025.98,0.0,1242.22
S002703,2026-11-29,C0720,P018,ST011,4,5227.93,0.02,3821.41
S002704,2026-05-29,C0872,P076,ST017,7,8536.31,0.02,6054.39
S002705,2026-11-05,C0207,P087,ST024,7,17615.85,0.1,11513.07
S002706,2026-05-30,C0966,P038,ST018,1,9359.6,0.05,5677.06
S002707,2026-04-02,C0105,P038,ST015,1,8811.39,0.05,5677.06
S002708,2025-09-03,C0190,P087,ST006,5,14052.66,0.02,11513.07
S002709,2025-03-15,C0384,P058,ST015,2,4131.02,0.0,3448.84
S002710,2025-04-17,C0575,P023,ST021,8,15822.83,0.05,10277.49
S002711,2026-11-30,C0866,P011,ST009,3,11348.68,0.0,8103.73
S002712,2026-10-14,C0540,P057,ST006,6,7244.02,0.0,5530.0
S002713,2025-10-13,C0343,P004,ST016,2,12595.97,0.15,8062.0
S002714,2025-11-12,C0348,P008,ST005,1,9681.19,0.0,6932.71
S002715,2025-02-07,C0685,P065,ST023,5,3562.79,0.0,2327.08
S002716,2025-10-23,C0536,P088,ST008,8,7396.8,0.0,5917.07
S002717,2025-09-18,C0266,P042,ST023,8,9853.77,0.02,8431.76
S002718,2025-08-21,C0454,P040,ST017,4,7909.29,0.02,6137.28
S002719,2025-07-19,C0836,P081,ST017,8,3321.02,0.05,2254.47
S002720,2026-04-20,C0204,P039,ST014,3,2520.94,0.0,2144.94
S002721,2025-08-09,C0265,P030,ST025,8,11285.68,0.02,9460.8
S002722,2026-09-20,C0338,P002,ST015,2,449.66,0.05,336.51
S002723,2026-03-24,C0950,P076,ST013,1,8421.33,0.15,6054.39
S002724,2026-10-23,C0067,P022,ST001,3,6859.98,0.05,5050.21
S002725,2026-09-16,C0325,P052,ST014,5,10918.0,0.05,8471.56
S002726,2026-10-17,C0585,P014,ST004,4,12007.65,0.0,9238.74
S002727,2025-01-08,C0550,P069,ST010,2,6535.9,0.05,5327.09
S002728,2025-12-15,C0689,P035,ST023,8,731.22,0.05,516.87
S002729,2025-12-26,C0347,P062,ST012,6,3203.06,0.15,2627.77
S002730,2025-11-15,C0717,P078,ST019,5,2709.33,0.05,1948.16
S002731,2026-01-18,C0787,P030,ST004,3,11476.07,,9460.8
S002732,2025-04-02,C0747,P078,ST008,2,3050.83,0.1,1948.16
S002733,2025-11-03,C0130,P064,ST005,1,11356.22,0.02,7055.83
S002734,2025-12-03,C0349,P070,ST015,3,12207.21,0.0,7620.88
S002735,2025-10-04,C0647,P018,ST021,3,5256.47,0.0,3821.41
S002736,2026-04-15,C0121,P038,ST001,3,8704.78,0.05,5677.06
S002737,2026-01-31,C0930,P043,ST006,7,8282.3,0.05,5492.34
S002738,2025-03-12,C0904,P019,ST019,8,807.34,0.0,612.11
S002739,2025-12-15,C0846,P014,ST023,2,12076.16,0.05,9238.74
S002740,2025-02-13,C0681,P069,ST005,8,7083.79,0.0,5327.09
S002741,2026-08-11,C0949,P071,ST010,5,11550.86,0.02,7113.15
S002742,2025-06-06,C0797,P035,ST022,7,718.14,0.05,516.87
S002743,2025-09-05,C0761,P073,ST010,1,1780.23,0.0,1242.22
S002744,2026-08-25,C0953,P034,ST006,8,3229.22,0.15,2211.93
S002745,2026-02-06,C0461,P034,ST013,4,2594.49,0.02,2211.93
S002746,2025-12-03,C0660,P039,ST019,1,2740.8,0.05,2144.94
S002747,2025-12-16,C0158,P089,ST020,4,14838.81,0.0,9447.14
S002748,2025-07-04,C0125,P025,ST025,6,1283.78,0.05,935.06
S002749,2026-12-04,C0860,P020,ST008,7,6498.91,0.0,5381.43
S002750,2026-02-05,C0204,P084,ST015,3,6630.24,0.0,4325.72
S002751,2025-07-24,C0505,P053,ST016,2,4696.98,0.05,3373.97
S002752,2026-01-28,C0857,P042,ST015,2,13128.8,0.0,8431.76
S002753,2026-05-09,C0259,P047,ST013,8,5378.32,0.0,4501.3
S002754,2025-05-25,C0048,P073,ST002,5,1525.12,0.05,1242.22
S002755,2025-12-23,C0151,P027,ST023,1,5012.42,0.1,3699.73
S002756,2025-05-01,C0392,P032,ST020,1,8252.81,0.02,5025.05
S002757,2026-09-12,C0429,P081,ST009,4,3152.66,0.0,2254.47
S002758,2026-11-09,C0485,P080,ST025,2,9938.9,0.0,7154.82
S002759,2025-08-17,C0285,P069,ST016,4,8370.38,0.0,5327.09
S002760,2026-12-09,C0217,P013,ST018,5,8812.84,0.0,6891.52
S002761,2025-05-15,C0019,P033,ST019,5,13784.0,0.15,9814.74
S002762,2025-02-18,C0644,P009,ST014,2,2663.18,0.1,1892.61
S002763,2026-02-24,C0627,P058,ST002,5,5180.18,0.0,3448.84
S002764,2026-06-11,C0905,P040,ST002,3,7216.65,0.0,6137.28
S002765,2025-06-09,C0369,P004,ST012,3,12761.43,0.0,8062.0
S002766,2026-07-24,C0796,P037,ST003,8,10181.05,0.05,8737.72
S002767,2025-02-16,C0157,P072,ST025,7,12557.28,0.05,7885.7
S002768,2026-01-04,C0330,P079,ST010,2,2060.16,0.02,1464.98
S002769,2026-03-14,C0968,P017,ST009,4,10248.12,0.0,6820.68
S002770,2026-09-10,C0231,P068,ST019,2,10498.88,0.05,8703.69
S002771,2025-01-30,C0162,P087,ST003,5,13388.58,0.1,11513.07
S002772,2025-07-23,C0339,P002,ST015,3,406.95,0.05,336.51
S002773,2026-12-30,C0331,P075,ST009,3,1174.93,0.05,738.97
S002774,2026-04-06,C0768,P005,ST004,6,11790.32,0.05,8535.69
S002775,2025-12-18,C0327,P001,ST017,5,3329.42,0.02,2598.92
S002776,2026-05-26,C0127,P030,ST006,1,10951.44,0.0,9460.8
S002777,2025-08-27,C0628,P012,ST001,7,7811.05,0.15,5785.38
S002778,2026-02-13,C0783,P034,ST015,2,3004.67,0.02,2211.93
S002779,2026-11-09,C0238,P045,ST010,1,5577.06,0.02,3792.77
S002780,2026-05-05,C0674,P084,ST016,3,6781.58,0.1,4325.72
S002781,2026-08-01,C0699,P071,ST008,3,9925.56,0.0,7113.15
S002782,2026-08-17,C0790,P004,ST018,4,10110.04,0.05,8062.0
S002783,2025-07-20,C0097,P008,ST011,6,8820.7,0.02,6932.71
S002784,2026-12-20,C0658,P019,ST004,1,930.23,0.05,612.11
S002785,2025-06-23,C0761,P048,ST013,2,2054.8,0.0,1279.89
S002786,2026-11-29,C0386,P087,ST007,5,18535.9,0.05,11513.07
S002787,2026-08-30,C0014,P080,ST010,8,9198.21,0.05,7154.82
S002788,2025-10-04,C0365,P059,ST013,5,1873.19,0.05,1382.59
S002789,2026-09-17,C0051,P025,ST024,4,1414.01,0.0,935.06
S002790,2026-01-08,C0742,P068,ST017,5,10660.89,0.1,8703.69
S002791,2026-08-26,C0589,P016,ST011,5,10420.62,0.1,6754.56
S002792,2025-05-23,C0366,P041,ST020,1,2448.44,0.05,2039.67
S002793,2026-11-02,C0899,P039,ST010,3,2965.96,0.05,2144.94
S002794,2025-09-04,C0505,P035,ST014,2,721.37,0.02,516.87
S002795,2026-03-14,C0952,P010,ST014,5,2258.15,0.0,1595.73
S002796,2025-04-23,C0628,P014,ST005,3,11644.21,0.05,9238.74
S002797,2026-07-08,C0318,P015,ST010,6,10528.12,0.1,7707.94
S002798,2026-08-14,C0194,P043,ST025,8,8556.82,0.0,5492.34
S002799,2026-03-24,C0300,P059,ST014,1,1859.77,0.1,1382.59
S002800,2025-12-28,C0726,P030,ST024,8,14882.93,0.05,9460.8
S002801,2026-07-09,C0639,P059,ST019,4,2014.03,0.0,1382.59
S002802,2026-10-10,C0584,P085,ST023,1,11686.53,0.05,7193.26
S002803,2025-10-23,C0519,P018,ST014,5,5049.1,0.05,3821.41
S002804,2026-01-12,C0605,P022,ST012,4,6445.94,0.02,5050.21
S002805,2026-11-18,C0899,P077,ST012,6,6311.03,0.0,4125.87
